name,type,address,lat,lng,place_id,google_types,rating,user_ratings_total,reviews
Picnic Shelter #3,Park,"Unnamed Road, Seattle, WA 98136, USA",47.5272002,-122.3960828,ChIJ0aMgz9tBkFQREyWsgViNdMA,establishment|point_of_interest,4.7,42,"[""Great for after hour partys. Not that gen z has partys anymore. But they had to make the fireplace smaller so we couldn't shove whole pallets in there anymore. Its really something special to see flames shooting out of the top of the chimney. Bathroom located directly adjacent so you can get all that beer out. Great place to be!"",""I personally Love this beach, my new favorite. Great parking, easy access to the beach, various wooded trails leading down to a spectacular beach. Great for taking photos."",""This is a fine example of what makes West Seattle so great. Also right next to the public 🚻 and close to parking. You can reserve through City Parks"",""This shelter is in the best location of all the shelters. It is right on the beach whereas some are up on the hill in the trees. It is also very close to clean public bathrooms. We brought firewood as all the shelters have fireplaces and we built a fire for marshmallows. Ideal place for a large gathering. People can hang out in the shelter or spread out to the adjacent picnic table in the sun."",""Beautiful walk on a sunny day. Located on the shore of Puget Sound on the west side of Lincoln park. Go for a stroll or have a picnic. This is a great spot. Watch the routine of the Washington State ferries as they load and unload at Fauntleroy. If you take the short walk up the hill you can explore Lincoln park in depth.""]"
Matthews Beach Park,Park,"5100 NE 93rd St, Seattle, WA 98115, USA",47.69650799999999,-122.2737762,ChIJn9QzzrgTkFQR_3_jS-a1i2Q,establishment|park|point_of_interest|tourist_attraction,4.5,1769,"[""Great views, friendly neighborhood. Plus the water is good for swimming, it stays shallow for a long way out and is not too cold. They have bathrooms, picnic tables, and even a BBQ Grill. During the summer they open up the indoor shower and changing rooms. It's one of my favorite parks. About 15 minutes drive from Shoreline."",""Definitely my favorite park in a very long time! It’s a large place with a good sized parking lot, including five-six disabled parking spots that all have unloading zones.\n\nThere’s two gender neutral bathrooms that are single stall, but incredibly large. This is a very disability accessible place. The doors are heavy, but wide. They’re incredibly filthy though, and there’s been no toilet paper a few times I’ve gone so make sure to check before you sit. 😂\n\nThere’s a nice strip of beach where you can access the water, and a playground for kids. Lots of grassy areas, mostly flat but there’s also a small hill. I highly recommend this park for picnics and I saw a lot of people on dates there.\n\nThere’s picnic tables, built-in charcoal grills, trash cans, and recycling cans. The pathways are smooth and paved, and wide enough for even a motorized wheelchair. Truly my favorite park of all time, the only reason it’s a 4/5 is because the bathrooms truly are a nightmare."",""Best park in the area. Good parking and facilities. Wonderful guarded beach area with deep end and diving island and a nice playground. The only downside is how filthy and degraded the bathrooms and changing/shower rooms are. Otherwise best park in NE Seattle"",""Nice beach! First time experience here was for the Polar Bear Plunge. I would love to visit here for the summer for sure! They have showers and lockers available inside the restrooms. Parking is ample but can get right for events like the plunge. I noticed people just parked all along the street, right squeeze tho since narrow roads. Overall such a beautiful park and beach. The play area has a variety for kids to enjoy."",""Cute little gem with lots of trails for strolling or biking. We loved the playground which was a lot larger than I thought when we first arrived. There was a sand pit, and a little tree fort type structure. Plenty of picnic tables around.""]"
Pioneer Square Habitat Beach,Park,"Washington Street Public Boat Landing, 199 Alaskan Wy, Seattle, WA 98104, USA",47.6012869,-122.3363981,ChIJW_B2qcxrkFQRYiflQUFYgjg,establishment|park|point_of_interest,4.9,34,"[""It's important to know what this place is before you go. It's less of a \""beach\"" for people and more of a \""habitat\"" for salmon. While it’s a cool project and a great step for the waterfront's ecosystem, it's not really a place to lay out a towel. It’s a small, rocky shoreline tucked between the ferry terminal and the pier. The best part is that it provides public access to touch the water right downtown. A nice, quiet spot for a 10-minute break to watch the ferries, but don't expect a traditional beach experience."",""This is a nice little beach access located in the heart of Seattle. Very peculiar. Perfect to watch the sunset or just enjoy some nature while waiting for the ferry. I do not advise swimming here, as it could be dangerous for your health. It is a special spot where you can appreciate the contrast between natural beauty and city architecture. Both very impressive."",""This is a nice little spot to enjoy nature while waiting for the ferry. It's relatively quiet and quite peaceful.\n\nAdd on to what I started or create your own rock pile 😉\n\nThere are a lot of really cool rocks on the beach, too."",""Nice waterfront place to stop.  Also great to kill a few minutes if you're early for the water taxis.  It's a great re-use of what would otherwise be a neglected sea wall.  Appropriate plantings, scattered boulders at a good size for sitting and a sloping rocky beach into Elliot Bay."",""Super cute little rocky beach with big rocks to sit on. Especially nice when taking a break from work to walk over there. Several kids there having lots of fun!""]"
Discovery Park Beach,Park,"Fort Lawton Beach, 122.434422, Seattle, WA 98199, USA",47.6600535,-122.4311708,ChIJf0naBDg_kFQRfvgSJaRIrM8,establishment|point_of_interest,4.6,111,"[""The beach is a highlight of the while Discovery Park area. Has a more sandier (and windier) and stonier (and quieter) sides. And of course the lighthouse!"",""Discovery Park Beach is a family- and kid-friendly spot that’s perfect for a hike or a picnic. There are easy trails and stair access, making it great for everyone. Along the way, you’ll find wild berries growing—it's so fun to see people picking and enjoying them. We loved listening to the ocean waves and exploring during low tide. Such a peaceful and beautiful place!"",""This my first visit as I don't live in the city.   I thoroughly enjoyed hiking the loop trail to my South Beach destination.  The trail was well maintained (but needs some work around some stairs).  The variety of different landscapes was an unexpected surprise.\n\nRestrooms are availlable but you may need to search for them - stop at the visitors center to use the facilities when you arrive and then you should be good for a while."",""Beautiful place with the beach, light house and trails by the water. I imagine it's even nicer on a beautiful summer day. We parked at the north parking lot and took the north loop to the light house and the south loop back to the parking. There's no parking by the beach unless you just want to pullover to take some photos."",""Absolutely stunning! Discovery Park is a breath of fresh air right in the heart of Seattle. With its incredible views of the Olympic Mountains and the Puget Sound, it's like stepping into another world. The trails are perfect for a peaceful walk or an invigorating hike, surrounded by nature's beauty. It's a must-visit for anyone looking to escape the city hustle and immerse themselves in tranquility. Truly a gem!""]"
Waverly Beach Park,Park,"633 Waverly Park Way, Kirkland, WA 98033, USA",47.6869314,-122.2166368,ChIJcUt4bvoSkFQR7K_IXwWKJpw,establishment|park|point_of_interest|tourist_attraction,4.7,1099,"[""Very scenic and tranquil park with amazing views (including that of Mount Rainier), and really cute park benches for just relaxing and soaking in the views! Weather was perfect when we visited in early June and we got an amazing view of Mount Rainier from here. The whole place was really bustling as well which was great, and the restrooms were clean and well-maintained with well replenished supplies (toilet paper, hand soap)!\n\nOverall a rather small but nice, well-maintained and cozy park worth visiting! You can also consider incorporating this as part of a walking trail with Heritage Park and Marina Park — which are both also free public parks with equally scenic views located nearby! 😌"",""Great, tucked away, secluded, cute little park with a sandy beach, designated swimming area, green area, picnic area, publicly available char coal grills, children's playground and restrooms. Everything one can ask for. It gets crowded during the hot summer days."",""There is a long pier with ladders for swimming. Water is clean and transparent. If you have kids this place would be perfect for them because of playground. I recommend this beach for family rest, but remember that parking lot not so big. People often leave their car on the road in summer."",""Great park with a playground for kids, has a little beach, wooden bridge, grassy area, grill and restrooms. Parking lot next to the park with handycaps spots, upper level and street parking outside the entrance.\nBeautiful sunsets 🔥"",""Beware. Unrealistically restrictive for swimming. We came with our family to enjoy the lake on a hot day. Despite being in the designated swimming area, with a life jacket on, standing right next to my son, with lifeguards on duty, we weren’t allowed to swim beyond a ankle level cutoff 1 meter from the shore. The water was ankle depth for my 5 year old son and the shallow area was covered in algae. We are very safety conscious individuals, but the lifeguards only care about liability, not about safety.""]"
Chism Beach Park,Park,"9600 SE 11th St, Bellevue, WA 98004, USA",47.5999272,-122.2107867,ChIJqzUhbR9rkFQRQK6lztN-kPs,establishment|park|point_of_interest,4.6,237,"[""A wonderful park. It has everything you need for both activity and relaxation. A beach, a park, a small trail, and a beautiful view of the lake."",""Pretty view. Super clean park. Nice public restrooms. Very quiet. It's not suitable for trails or walking."",""One of the best beach parks while I was growing up in the area. Usually less-trafficked than other local beaches as it is slightly tucked away commanded to Enatai or Newcastle. Lost of open green space, playground, and large dock for swimming."",""Beautiful little park that’s hidden away from the main roads. Lovely little playground and walking pathway with a small little beach. Gorgeous views of the water even on a cloudy day. No lifeguard on duty so swim at your own risk (it’s pretty cold)! It is disability friendly having a separate parking lot closer to the park. The regular parking lot is at the top of a hill and can be a bit of a hike down and up to and from the park."",""One of my fave parks in bellevue! So many nice areas to sit and soak up the sun at! Lots of parking and they have bathrooms as well! Life guards are here too. There seems to always have a party going on so don’t expect to have the one picnic table free for you lol, they only have one! Other than that, we will def be back! :)""]"
Pritchard Beach Bath House,Park,"8400 55th Ave S, Seattle, WA 98118, USA",47.529789,-122.2636083,ChIJKQf1cQpCkFQRY_Wv-y4SPhk,establishment|point_of_interest|tourist_attraction,4.5,200,"[""My family has been coming here several times per summer, for years. There are plenty of lifeguards on duty, and the vibe is communal. Parking can be tricky, but if you get there early you'll typically be fine. Otherwise there is a lot of nearby street parking! Bathrooms are typical, showers do work, and there are routine patrols by SPD. We've always felt safe there. Love that the lifeguards do their best to keep the dock clean."",""December 13, 2012\nI alywas enjoy my time at Pritchard Island at 8400 55th Ave S, Seattle, WA 98118, It offer\n#Swimming : The beach has a roped-off swimming area, a diving platform, and lifeguards on duty during the in-season, & swimming raft.\n#Facilities : There is a bathhouse with toilets and a shower area, they are industrial and not new, but clean and tidy. There’s one picnic table and two benches , otherwise bring a blanket.\n#Wildlife : There is decent birdwatching & some #ducks that come by to say hello when you near the water’s edge.\n#Parking : There is a decent sized parking lot.\n* Other: There are #trails for #walking & #hiking\n* It is a quiet beach with views of #sewardpark & #mercerisland"",""Beautiful place to bring a picnic blanket and chill by the water for an August afternoon.\nHeads up: the grassy area is nice in August but it is also relatively dry (and hard) and angled just enough for you to have to work hard to not slide off your picnic blanket.\n\nGood parking, quiet area, lifeguards on duty (see picture for more info), and great view of Mercer Island."",""Pritchard Beach is a family friendly Lake Washington beach with a beautiful view of Mercer Island, and tons of naturally tumbled stones. There are lifeguards during the summer during peak hours, and the kids love the swimming platform. The bath house is only open during peak hours, so plan ahead."",""Me and my mom and my dog go here every single day and. It's a great place to relax and watch the sunset.""]"
Lowman Beach Park,Park,"7017 Beach Dr SW, Seattle, WA 98136, USA",47.5401444,-122.3964091,ChIJqzMjaiNBkFQRdUsko1yarps,establishment|park|point_of_interest|tourist_attraction,4.6,652,"[""Beautiful place to chill and watch the sunset over the islands"",""A MUST SEE BEAUTIFUL PARK! This park has beautiful views and almost 360 degree before of water. The ferries going buy! I love taking my break here at this beach and picking up the beautiful shells and rocks. One of Seattles gorgeous beaches"",""Great little park next to a beach with lots of driftwood. Has some swings and there's lots of rubbish bins so no excuse for just dropping it. The driftwood has been there some time and children obviously love it, making little dens in a couple of places. Parking is free but very limited."",""This pocket park features easy access to the waterfront and spectacular Puget Sound views. Only street parking is available and there are no bathrooms or picnic tables. Just two swings comprise the play area. A hand carry boat launch looks like it's designed for high tide. Perfect for a picnic if you bring your own chairs or a blanket.\n\nThe dilapidated but much loved tennis court on the water is gone, but it's unclear what will replace it."",""Super chill little local spot. Great to lay out in the grass, check out the rocks and driftwood, or paddle out into the sound. Parking is somewhat limited compared to Lincoln Park, but there's usually a few spots. There's swings and and forts for the kids, but no bathrooms, so keep that in mind. There's also a relatively flat pathway connecting down to Lincoln Park where you can walk along the shore out to the point. Overall, this is one of our favorite spots in West Seattle and we always bring friends and family when they visit.""]"
Pritchard Island Beach,Park,"8400 55th Ave S, Seattle, WA 98118, USA",47.5286558,-122.2628937,ChIJjd1ViQpCkFQR4P2zLqh8D6w,establishment|park|point_of_interest|tourist_attraction,4.5,366,"[""Pritchard Island Beach is a hidden gem in Seattle! It offers a peaceful retreat with stunning views of Lake Washington. The small, sandy shoreline and grassy areas make it perfect for picnics, sunbathing, or just relaxing. The park is clean, quiet, and not too crowded, even on sunny days. It's a great spot for a quick escape from the city bustle. I highly recommend it for a serene lakeside experience!"",""A cute little beach with roped-off swimming areas, a diving platform, and lifeguards on duty during the in-season. There’s a bathhouse with toilets and a shower area, they are industrial and not new, but clean and tidy. There’s one picnic table and two benches , otherwise bring a blanket. There is decent bird watching and some ducks that come by to say hello when you near the water’s edge.\n\nParking lot is decent sized, I’ve seen some drug dealing going on which isn’t great but many just sit in their cars quietly and enjoy the view.\n\nGood choice for swimming and bonus for parking and bathrooms!"",""Loved this small beach. Went there to see Blue Angels air show during Seattle Seafair 2022. Place was not too crowded. If the parking lot is full, there is enough parking around the streets."",""Looks alright, have an area for swimming and there is lifeguard service which are good. The not good is a few people feeding the ducks and attracting them stay and poop in the swim area (could be un-hygiene)."",""It was quiet when I went, likely because the city is not servicing the beach with lifeguards. It was somewhat clean, some trash around but better than other city parks. Good beach to start an open water swim or launch kayaks and SUP.""]"
Richmond Beach Saltwater Park,Park,"2021 NW 190th St, Shoreline, WA 98177, USA",47.7658449,-122.3833971,ChIJafU2WaQQkFQR4oI9uVn9-Ok,establishment|park|point_of_interest|tourist_attraction,4.7,3192,"[""One of the most beautiful beaches on the sound! Dog friendly with lots of areas to explore. Stunning views. I don't know how I waited so long to come here!"",""Such a fun park/beach. Lots of beautiful shoreline for kids of all ages to explore and play.\nDogs running around in the water."",""If you are a beachcomber, this is one of the best beaches for sea glass north of Seattle! Plus it’s a dog friendly beach, so there are lots of pups running around!\nIncredible views for sunset, too. I don’t know what it is about this beach, but it’s just stunning to watch the sun set under the mountains from here."",""I personally love this park and the different access points, families enjoying the beach, people walking their dogs, and views of the Sound. I’ve never used the restrooms or playground so I can’t attest to their cleanliness, but I enjoy walking the beach and the mix of industrial train tracks and rugged PNW views."",""This beach park is a great place to visit. Once you arrive at the beach, the scenery is incredible. You can see the Olympic Mountains from the beach on a clear day. I don't know how you couldn't love this place. It's a nice hike down to the beach. Be prepared for a bit of a walk downhill to get to the beach, especially at the top of the lot. There are lots of free parking. The park is always pretty populated, and don't expect to be too alone here. They have good restrooms and garbage cans and a kids playground. Dogs are required to be leashed at all times.""]"
Carkeek Park,Park,"950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7115955,-122.3682005,ChIJyVw29LsWkFQRtWZ3uO0R9hA,establishment|park|point_of_interest|tourist_attraction,4.7,4359,"[""The name is deceptive. It is not a park. It is an effort in conservation within a city. It is wonderful. We could do with a little more directions and boards.\nPeople visiting It by taxi should take the taxi up to the railway line point.\nThe railway line is quite picturesque.\nSea view with mountains in the background is marvellous."",""A compact alternative to Discovery Park with a stretch of rock beach, rain forest, beaver dam, and kid-friendly educational trail markers explaining the salmon that run upstream through the park in summer and early fall. There's also a playground with a fun Salmon Slide and other apparatus. It was a little muddy and slipper but there's no avoiding that sometimes."",""Great place! Quite big and has lots of space for dogs and kiddos to play around. If you want to go to the beach side, I would recommend not taking a stroller because there’s only stairs —or at least what I saw."",""Too much traffic here wrecks nature and the natural quiet down inside the gully. What splendor, peaceful hike, or bike into the park now contends with constant streams of cars and suvs.\n\nIf saving coho from toxic 6-ppd matters, ought not Pipers Creek highlight where they're missing. Here mostly chum salmon teem, the others gone. Keep car tire particulate far from where runoff flows into the Creek. Hike or e-bike instead into Carkeek."",""I love Carkeek Park and used to do trail running here all the time back in my 30s. Now in my 50s it's still a park I enjoy taking my dogs on long walks on the varied trails throughout the park. Entrance from the south has a smaller lot and you go more immediately into wooded trails. If you have kids to pack with you, you'll want to go in on the east entrance on the northern side of the park as some parking is right next to playground/picnic areas.""]"
Calkins Point Sand Beach,Park,"Mercer Island, WA 98040, USA",47.5951582,-122.2279235,ChIJ8YJRL4JrkFQRdnf1tnffqoE,establishment|park|point_of_interest,4.7,65,"[""After the dog park we come lay in the sun and admire the view. Theres picnic tables and grass with a beach area.  Great for lunch and a walk. There’s a short trail through wetlands"",""Nice beach. Except the dog owner's that bring their dog to the beach and have them go in the water. They take their dog leash off and let the dog go in the water where people swim at.  The sign says you can't take the leash off too. I had to take my kids out and leave. This park has its own dog section too with water. Not sure why the dog owners do this. Took a picture of an owner who did this. Took the picture alittle bit late before he had the dog off leash but he was one of them."",""Peaceful Lakeside area with small beach 🏖️."",""Very nice small beach with a Seattle view. There are some benches where you can sit and enjoy the sunset. Clean and quiet."",""No sand whatsoever, but a nice small beach with pea gravel. 5 stars if there weren’t so many dogs and their annoying handlers screaming at them. Sand would be great too. Did I mention crying toddlers? Bring noise-cancelling headphones for any peace of mind. This place is actually 3.51 stars.""]"
Me-Kwa-Mooks Park,Park,"4430 Beach Dr SW, Seattle, WA 98116, USA",47.5637293,-122.4058928,ChIJ7U63bu5AkFQR8k4dt9R5vv8,establishment|park|point_of_interest,4.4,360,"[""This park was an unexpected gem. The trails are a bit hidden but there’s a narrow path between the shrubs in the back right corner. Once you get through them, there’s a surprisingly beautiful, steep winding trail. Definitely wear thick pants and shoes as there’s nettle along the trails but I’m so glad I found this park."",""As it show, different view to Seattle and cruises, sound and birds.\nYou know why people love Seattle which has so many fantastic natural views, spectacle !\nClosed to Alki beach ~"",""Wanted to try this park out, but the big dog off a leash on a main trail in pictures has me saying absolutely not. 🙁"",""Quite with plenty of shade. Tide pools all over the place with filled with sea-life for the little ones to explore."",""We climbed out of the park at the top of the bluff which I would not recommend to those not able to rappel.  A few more ropes are needed.""]"
Carkeek Park Picnic Area,Park,"NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7125102,-122.3770131,ChIJ99HHTFAXkFQRKeB6W9M-2ag,establishment|point_of_interest,4.9,8,"[""Often crowded on nice days"",""Carkeek Park Picnic Area is a good area for picnics with good picnic tables."",""Gorgeous park, so much wild life"",""A quiet and wonderful place. The occasional passing train breaks the silence, but even that is lovely.""]"
Picnic Party Seattle,Park,"309 S Cloverdale St Unit D30, Seattle, WA 98108, USA",47.5258111,-122.3311989,ChIJ79hAsVprkFQR76QdkLEgsvc,establishment|point_of_interest,5,81,"[""Disappointed overall, everything was pretty except the set up wasn’t done on time, the speaker didn’t have any battery and the Polaroid didn’t work. Also the battery operated tea lights didn’t turn on. I paid extra for flowers and didn’t get them. No one contacted me afterwards to apologize for these items not working. Definitely not worth the over $500 I paid. Definitely not hiring this service again."",""Hannah at Picnic Party is absolutely incredible. The whole process is so easy, customizable, and friendly. The picnic we had was absolutely beautiful. Thank you team for making such a special day for our group!"",""This picnic was everything I could have ever wanted. Hannah was wonderful to work with and the picnic was absolutely perfect! My friends and I had such a wonderful time and they couldn't stop talking about how amazing the set up was. I will absolutely book again for a stress free event!"",""We had such an incredible experience with Picnic Party Seattle! Hannah and her team were so communicative, creative and kind… everything was perfect and the park was an incredible location for this picnic. My friend celebrated her bachelorette and we chose a picnic to be calm but fun, and she had the best time. Hannah was incredible - everything from scheduling to designing the picnic was amazing. Everyone should do this !!! It was soooo cute and she even provided a speaker, extra little things to make the experience that much better. This is the coolest way to celebrate friends and family."",""We had a gorgeous picnic!!!! Britney was an amazing help at planning our experience from afar, as we had our picnic while on a trip from Tennessee. She helped me find a CRAZY GOOD restaurant, I called in the order, and she had it picked up and ready for us with the ADORABLE date night setup! I added the games and flowers options, plus the personalized message board. We played bananagrams plus some cute little date night conversation starter games. It was well worth the price just for Britney’s help alone! She also found us the cutest tiny little beach park with a truly gorgeous sunset view. We will absolutely be doing this again next time we are in Seattle!!""]"
Washington Park Arboretum,Park,"2300 Arboretum Dr E, Seattle, WA 98112, USA",47.6364162,-122.2958146,ChIJgTy59sYUkFQRin5kehZcTqI,establishment|point_of_interest|tourist_attraction,4.8,8120,"[""Highly recommend spending some time at the arboretum. It’s gorgeous and so so peaceful. Take a moment to relax and take in all the smells, definitely one my favorite places during my short visit to Seattle."",""An oasis of serenity and one of the most accessible and elegantly soothing natural spaces in the city. I have walked through this place multiple times throughout my calmer weekends in Seattle, and every time, it feels new, changing with the seasons and the weather. There are lush groves of rhododendrons and towering copses of redwood trees that reach into the sky. There are relatively easy and simple trails that lead around placid ponds filled with lily pads, and there are steeper paths leading into mysterious groves filled with lush arrangements of trees and creatively ecological art installations. I do not come here as often as I should, but I am never disappointed when I do, and every trip here feels unique."",""Went here with the dogs on my day off Tuesday and parked down by the Japanese Garden parking lot. It was relatively empty so finding a spot was no problem. It was actually my first time ever coming here and I thoroughly enjoyed my visit. It was a hot day so it was nice and cool walking amongst all the foliage. My dogs had a  blast smelling all the new smells and walking along the different paths. This is a must visit spot if you're a local like me or a visiting tourist!"",""It is a botanical garden not to be missed. Walking inside is a great experience. It is very well maintained and has even a unique art sculpture on trees.\nThere is a winter garden as well."",""​I had a great time at this large park on the east side of South Lake Union. It's home to a beautiful Japanese garden and has multiple trails winding through lush greenery. I especially appreciated how clean and well-maintained the paths were, with no muddy sections to worry about.\n​Following the trails to the far north side, you can reach the bay and pass directly under a large bridge. Turning left after the bridge leads to a wooden boardwalk trail that takes you out of the park on the west side. Since I took the bus, this was the perfect way for me to exit.\n​The park is full of unique flowers and plants with interesting shapes that you don't often see elsewhere, and I took plenty of photos. Just be mindful of one area where a sign warns of nearby wasps.""]"
Center for Urban Horticulture,Park,"3501 NE 41st St, Seattle, WA 98105, USA",47.6575198,-122.2900402,ChIJB7zhYpoUkFQRiilY13__Z5U,establishment|point_of_interest|tourist_attraction,4.8,113,"[""I had the pleasure of photographing a wedding at the Center for Urban Horticulture this past spring. It is such a beautiful location for an intimate/small wedding. The arboretum is a super cool location for the ceremony and if the weather allows the Goodfellow Grove is a great location for ceremony or even a reception."",""There's a short trail around the garden, and then a longer trail that goes out by the water. Very peaceful.\n\nThere was a decent amount of parking for a weekday afternoon. There are also bathrooms."",""I attended a beginner backyard beekeeping course here. It was such a pleasure to sit under the trees during breaks and explore the trails after class. I saw so many beautiful flowers and had a delightful time soaking in the nature!"",""BEWARE OF !!DEADLY!! NIGHTSHADE\n\nMy bf and I were touring the gardens. We found a plant with beautiful, luscious berries. It looked familiar and then I found a tag on the tree that said “serviceberry”. Since I recently looked at buying some serviceberry plants I figured that was where I recognized them from.\n\nWe each ate one berry. Initially sweet the berries quickly turned to an absolutely awful taste that I can’t accurately describe. We immediately spit them out and luckily I had water, which we used to rinse our mouthes. No swallowing. We made it another 100ft and the headache kicked in.\n\nA quick google search confirmed my suspicions that what we had eaten was not serviceberry and another search that it was likely deadly nightshade. We went straight to the staff. They seemed completely apathetic and were wildly unhelpful.\n\nIt’s ten hours later and I still have a headache. AS LITTLE AS THREE BERRIES CAN KILL!!! And they were labeled as serviceberries!!!!\n\nI had some previous experiences here that were great, but someone could die from their indifference. Please be careful!!!"",""One of my couples hosted a wedding here this past June and it was such a fun space. The staff were so kind the day of and super helpful! The tree grove is such a unique area to host dinner. Loved the greenhouse for dancing! - Prologue Events""]"
Highline SeaTac Botanical Garden,Park,"13735 24th Ave S, SeaTac, WA 98168, USA",47.4795849,-122.3037382,ChIJh1MKBw5DkFQRYlvD-y7bh-A,establishment|point_of_interest|tourist_attraction,4.6,1102,"[""Great nine acres of garden to stroll around in. Can also bring your well manoried dog.\nWinter time less flower blooming going on.\nThey have garden area you can rent to grow your owne garden."",""This is SUCH a cute garden!! Very relaxing to walk around and well maintained! It's pretty small, I think I explored the whole thing and took photos in under a half hour, but it's so peaceful to walk around and would be a great place to chat with a friend or relax. There's even a little library stand inside and several benches to sit. Loved the Japanese garden and the Rose garden area even though not a lot was in bloom now (mid-Sep). Still highly recommend! It's free and there's plenty of parking (2 level parking area, just go down the hill)!"",""Beautiful, free, smells delightful. Japanese garden painstakingly transplanted to make room for a runway. Helps me remember that beautiful things don't happen by accident or stay beautiful without attention."",""We had time before our flight so stopped to check out the gardens. The roses were beautiful. We loved walking through the different sections. The dahlias were in full bloom. If you get to SeaTac early it is worth the ten minute drive to spend a half hour or more... And get a walk in before your flight."",""I really wanted to like this garden more, but besides the planes flying over every 1-2 minutes and the relatively sparse features,  I felt like this was challenging to enjoy.  Nonetheless, for what it is, the garden would be a welcome spot for travelers seeking a moment of repose before a flight or a casual visitor that doesn't plan to stay too long.  While small, this does have some key features like a small pond, a modest rose garden, and a tiny Japanese garden (that was not active when I was there but lookef like it would be pretty if it was fully decked out). Given its convenient proximity to the Seattle airport, I'd give this another shot.""]"
Carl S. English Jr. Botanical Garden,Park,"3015 NW 54th St, Seattle, WA 98107, USA",47.6667457,-122.3974825,ChIJ0xiwDcIVkFQR94m4NKC6MrI,establishment|park|point_of_interest|tourist_attraction,4.7,854,"[""So fun to visit the locks. And salmon ladder. Great walk thru the gardens. My parents owned the Lockspot during the World Fair in 62. The Govt locks was our back yard. Free admission."",""Spent Labor Day weekend with my family at the Ballard Locks and Carl S. English Jr. Botanical Garden in Seattle, such an amazing experience! The locks were fascinating to watch with all the boats passing through, and the salmon ladder was a highlight. The botanical garden was peaceful and beautifully maintained, making it a perfect spot for a relaxing stroll. A wonderful place for families to enjoy both nature and history."",""It was a pleasant surprise to find a beautiful botanical garden. We enjoyed the weather, the animals, the trees, plants, and flowers, as well as the sound of the damp water currents; the seagulls and ducks made a lot of happy noises while searching for and finding their meals. The garden was colorful and fragrant, peaceful and refreshing. It will be worth a visit if you ask me."",""Carl S English Jr Botanical Garden is a lovely garden to visit with plethora of rich flora, plenty space to sit, walk around, watch sunsets,  go for a run or take your pet for a walk.. If you visit during the fish migratory season you would be able to spot them on the fish watching ladder. And.. if you are in luck, you could find the ballard locks in action, which are fascinating to watch."",""It’s a lovely spot for a walk on a beautiful sunny day. The garden is right next to the Ballard Locks, which has an underground salmon observatory. I’ve never seen any salmon passing through, but the locks themselves are an engineering wonder worth visiting.""]"
Pacific Connections Gardens at Washington Park Arboretum,Park,"2300 Arboretum Dr E, Seattle, WA 98112, USA",47.6299883,-122.2947965,ChIJTWMBdNIUkFQRgk7qGbVu_eo,establishment|point_of_interest|tourist_attraction,4.9,160,"[""Beautiful circle walkway, spring blossoms with huge trees backdrop. The structure (looks like a pavilion) carries unique designs. Several benches for you to sit down and savor the quietness."",""So much plant diversity from around the world! This is a great place for a pleasant stroll, jog, or bike ride; although walking works best, as it let's you explore more by meandering through the many side paths. Even on a beautiful Sunday morning there was plenty of free parking. On the way in there is a building with information, water, and bathrooms."",""Wonderful forested park with plentiful trails, both a paved one that circumnavigates the entire park and several gravel trails that criss cross the area. Don’t miss the totem pole just up the trail from the visitor center. Plenty of parking around, as well as ebikes waiting to be used."",""My favorite place to go running.  Many excellent running trails for both walkers and runners. The plants are lush and there is something blooming all year round. The smells as you walk though the  Arboretum pleasures the senses. This is a must see if your from out of town, even if it is raining.  Just do like Northwesterners do put on a raincoat and go. Cheers!"",""Spring in Seattle is my favorite season.  The Arboretum is a great place to stroll, look at nature.  It is very quiet and there are always something to see. I was lucky this year to pop in the Arboretum during Rhododendron season.  It was exquisite.""]"
Kubota Garden,Park,"9817 55th Ave S, Seattle, WA 98118, USA",47.5134676,-122.2658737,ChIJA2y97GVCkFQRLhpMnRq2Nd8,establishment|park|point_of_interest|tourist_attraction,4.7,5322,"[""The garden is stunning and beautiful. It's so much bigger than the Japanese garden in the Arboretum in Seattle and very well designed. The fall colors were in full show today and we were very glad we went. Even managed to get a nice shot of the iconic Japanese maple. Parking was slightly challenging but patience helped and by the time we left around 1:30 pm a lot more slots had opened up. Definitely worth a visit and please take the time to donate to ensure the organization can keep the garden accessible to the public."",""It's a lovely park. If I lived closer, I'd visit more often. Not too big, but feels both spacious and intimate. So many beautiful areas to appreciate and photograph."",""Such a wonderful way to spend a few hours. Hard to believe this is a free (donations encouraged) City run park, bigger and with more trails than even the Japanese Garden within the Washington Park Arboretum. While there aren't too many flowers blooming in the fall, the changing leaves make for spectacular vista. So many ponds and bridges and little creek crossings make this place feel like your own personal hidden garden. Take some snacks and find one of the many picnic spots to relax for awhile. Highly recommend visiting!"",""If I were a local here, I would definitely come every weekend. There’s so much to do, and the walks surrounded by greenery and fresh air are amazing. I can’t even imagine how beautiful it must be in the springtime."",""wanted to go to the Japanese garden this weekend but didn't score free tickets\nso came here instead\ndidn't disappoint! always love bringing guests here, they're surprised with how long it takes to walk thru\n\nhighly recommend""]"
